# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 07.05.2026
# TIME             : 07:26:07
# Par.Record       :
# Meas. Point No.: : B:47.11
# Outer Diameter  :      88.9 mm
# Wall Thickness  :       4.0 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :      16.2 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :       148
# MEASURE Stats -> Avg: 0.1883 | Median: 0.0000 | Mode: 0.0000 | Max: 1.4700 | Min: 0.0000
# SSPEED Stats -> Avg: 288.3804 | Median: 12.0000 | Mode: 11.0000 | Max: 1615.5000 | Min: 11.0000

TIME;TIME;TIME;CHANNEL;MEASURE;SSPEED;AMP;SCNR;
07:26:28;07:26:28;07:26:28;B;0.0;1494.4;54.0;
07:26:29;07:26:29;07:26:29;B;0.0;1494.4;54.0;
07:26:30;07:26:30;07:26:30;B;0.0;1494.5;53.0;
07:26:31;07:26:31;07:26:31;B;0.0;1494.5;53.0;
07:26:32;07:26:32;07:26:32;B;0.0;1496.2;52.0;
07:26:33;07:26:33;07:26:33;B;0.0;1500.3;52.0;
07:26:34;07:26:34;07:26:34;B;0.0;1502.6;52.0;
07:26:35;07:26:35;07:26:35;B;0.0;1502.6;52.0;
07:26:36;07:26:36;07:26:36;B;0.0;1510.9;50.0;
07:26:37;07:26:37;07:26:37;B;1.47;1516.2;49.0;
07:26:38;07:26:38;07:26:38;B;???;1516.2;49.0;
07:26:39;07:26:39;07:26:39;B;???;1516.2;49.0;
07:26:40;07:26:40;07:26:40;B;1.36;1615.5;11.0;
07:26:41;07:26:41;07:26:41;B;0.75;1615.5;11.0;
07:26:42;07:26:42;07:26:42;B;0.75;1615.5;11.0;
07:26:43;07:26:43;07:26:43;B;0.0;1615.2;50.0;
07:26:44;07:26:44;07:26:44;B;0.0;1589.7;50.0;
07:26:45;07:26:45;07:26:45;B;0.0;1589.7;50.0;
07:26:46;07:26:46;07:26:46;B;0.0;1565.0;50.0;
07:26:47;07:26:47;07:26:47;B;0.0;1538.9;49.0;
07:26:48;07:26:48;07:26:48;B;0.0;1511.3;48.0;
07:26:49;07:26:49;07:26:49;B;0.0;1511.3;48.0;
07:26:50;07:26:50;07:26:50;B;???;1485.1;48.0;
07:26:51;07:26:51;07:26:51;B;???;1485.1;48.0;
07:26:52;07:26:52;07:26:52;B;???;11.0;
07:26:53;07:26:53;07:26:53;B;???;11.0;
07:26:54;07:26:54;07:26:54;B;???;13.0;
07:26:55;07:26:55;07:26:55;B;???;11.0;
07:26:56;07:26:56;07:26:56;B;???;11.0;
07:26:57;07:26:57;07:26:57;B;???;11.0;
07:26:58;07:26:58;07:26:58;B;???;11.0;
07:26:59;07:26:59;07:26:59;B;???;11.0;
07:27:00;07:27:00;07:27:00;B;???;11.0;
07:27:01;07:27:01;07:27:01;B;???;11.0;
07:27:02;07:27:02;07:27:02;B;???;11.0;
07:27:03;07:27:03;07:27:03;B;???;11.0;
07:27:04;07:27:04;07:27:04;B;???;11.0;
07:27:05;07:27:05;07:27:05;B;???;11.0;
07:27:06;07:27:06;07:27:06;B;???;11.0;
07:27:07;07:27:07;07:27:07;B;???;11.0;
07:27:08;07:27:08;07:27:08;B;???;11.0;
07:27:09;07:27:09;07:27:09;B;???;11.0;
07:27:10;07:27:10;07:27:10;B;???;12.0;
07:27:11;07:27:11;07:27:11;B;???;11.0;
07:27:12;07:27:12;07:27:12;B;???;11.0;
07:27:13;07:27:13;07:27:13;B;???;11.0;
07:27:14;07:27:14;07:27:14;B;???;11.0;
07:27:15;07:27:15;07:27:15;B;???;11.0;
07:27:16;07:27:16;07:27:16;B;???;13.0;
07:27:17;07:27:17;07:27:17;B;???;11.0;
07:27:18;07:27:18;07:27:18;B;???;11.0;
07:27:19;07:27:19;07:27:19;B;???;12.0;
07:27:20;07:27:20;07:27:20;B;???;12.0;
07:27:21;07:27:21;07:27:21;B;???;12.0;
07:27:22;07:27:22;07:27:22;B;???;12.0;
07:27:23;07:27:23;07:27:23;B;???;12.0;
07:27:24;07:27:24;07:27:24;B;???;11.0;
07:27:25;07:27:25;07:27:25;B;???;11.0;
07:27:26;07:27:26;07:27:26;B;???;12.0;
07:27:27;07:27:27;07:27:27;B;???;12.0;
07:27:28;07:27:28;07:27:28;B;???;13.0;
07:27:29;07:27:29;07:27:29;B;???;12.0;
07:27:30;07:27:30;07:27:30;B;???;12.0;
07:27:31;07:27:31;07:27:31;B;???;11.0;
07:27:32;07:27:32;07:27:32;B;???;11.0;
07:27:33;07:27:33;07:27:33;B;???;11.0;
07:27:34;07:27:34;07:27:34;B;???;11.0;
07:27:35;07:27:35;07:27:35;B;???;11.0;
07:27:36;07:27:36;07:27:36;B;???;13.0;
07:27:37;07:27:37;07:27:37;B;???;13.0;
07:27:38;07:27:38;07:27:38;B;???;11.0;
07:27:39;07:27:39;07:27:39;B;???;11.0;
07:27:40;07:27:40;07:27:40;B;???;11.0;
07:27:41;07:27:41;07:27:41;B;???;12.0;
07:27:42;07:27:42;07:27:42;B;???;12.0;
07:27:43;07:27:43;07:27:43;B;???;12.0;
07:27:44;07:27:44;07:27:44;B;???;12.0;
07:27:45;07:27:45;07:27:45;B;???;12.0;
07:27:46;07:27:46;07:27:46;B;???;13.0;
07:27:47;07:27:47;07:27:47;B;???;13.0;
07:27:48;07:27:48;07:27:48;B;???;12.0;
07:27:49;07:27:49;07:27:49;B;???;12.0;
07:27:50;07:27:50;07:27:50;B;???;11.0;
07:27:51;07:27:51;07:27:51;B;???;13.0;
07:27:52;07:27:52;07:27:52;B;???;13.0;
07:27:53;07:27:53;07:27:53;B;???;13.0;
07:27:54;07:27:54;07:27:54;B;???;12.0;
07:27:55;07:27:55;07:27:55;B;???;12.0;
07:27:56;07:27:56;07:27:56;B;???;11.0;
07:27:57;07:27:57;07:27:57;B;???;11.0;
07:27:58;07:27:58;07:27:58;B;???;11.0;
07:27:59;07:27:59;07:27:59;B;???;12.0;
07:28:00;07:28:00;07:28:00;B;???;12.0;
07:28:01;07:28:01;07:28:01;B;???;13.0;
07:28:02;07:28:02;07:28:02;B;???;13.0;
07:28:03;07:28:03;07:28:03;B;???;13.0;
07:28:04;07:28:04;07:28:04;B;???;11.0;
07:28:05;07:28:05;07:28:05;B;???;11.0;
07:28:06;07:28:06;07:28:06;B;???;13.0;
07:28:07;07:28:07;07:28:07;B;???;13.0;
07:28:08;07:28:08;07:28:08;B;???;13.0;
07:28:09;07:28:09;07:28:09;B;???;13.0;
07:28:10;07:28:10;07:28:10;B;???;13.0;
07:28:11;07:28:11;07:28:11;B;???;12.0;
07:28:12;07:28:12;07:28:12;B;???;12.0;
07:28:13;07:28:13;07:28:13;B;???;12.0;
07:28:14;07:28:14;07:28:14;B;???;13.0;
07:28:15;07:28:15;07:28:15;B;???;13.0;
07:28:16;07:28:16;07:28:16;B;???;13.0;
07:28:17;07:28:17;07:28:17;B;???;13.0;
07:28:18;07:28:18;07:28:18;B;???;13.0;
07:28:19;07:28:19;07:28:19;B;???;12.0;
07:28:20;07:28:20;07:28:20;B;???;12.0;
07:28:21;07:28:21;07:28:21;B;???;13.0;
07:28:22;07:28:22;07:28:22;B;???;13.0;
07:28:23;07:28:23;07:28:23;B;???;13.0;
07:28:24;07:28:24;07:28:24;B;???;11.0;
07:28:25;07:28:25;07:28:25;B;???;11.0;
07:28:26;07:28:26;07:28:26;B;???;11.0;
07:28:27;07:28:27;07:28:27;B;???;12.0;
07:28:28;07:28:28;07:28:28;B;???;12.0;
07:28:29;07:28:29;07:28:29;B;???;13.0;
07:28:30;07:28:30;07:28:30;B;???;13.0;
07:28:31;07:28:31;07:28:31;B;???;13.0;
07:28:32;07:28:32;07:28:32;B;???;13.0;
07:28:33;07:28:33;07:28:33;B;???;13.0;
07:28:34;07:28:34;07:28:34;B;???;13.0;
